DateTime,AddedIPs,RemovedIPs
1540461600,211,212
1540468800,158,152
1540476000,158,166
1540483200,169,168
1540490400,124,120
1540497600,97,107
1540504800,83,86
1540512000,864,867
1540519200,672,666
1540526400,632,616
1540533600,565,565
1540540800,333,354
1540548000,202,199
1540555200,151,156
1540562400,192,192
1540569600,143,144
1540576800,110,114
1540584000,81,83
1540591200,98,99
1540598400,880,856
1540605600,536,555
1540612800,601,566
1540620000,549,541
1540627200,439,467
1540634400,290,279
1540641600,143,151
1540648800,147,150
1540656000,134,131
1540663200,158,149
1540670400,100,103
1540677600,63,69
1540684800,881,878
1540692000,524,567
1540699200,610,557
1540706400,544,549
1540713600,496,504
1540720800,261,263
1540728000,142,148
1540735200,150,157
1540742400,97,95
1540749600,129,127
1540756800,114,113
1540764000,81,83
1540771200,867,865
1540778400,507,541
1540785600,654,600
1540792800,482,491
1540800000,353,374
1540807200,193,183
1540814400,155,148
1540821600,200,195
1540828800,119,123
1540836000,159,161
1540843200,102,112
1540850400,111,104
1540857600,21,869
1540864800,866,16
1540872000,664,656
1540879200,493,489
1540886400,351,363
1540893600,189,193
1540900800,165,162
1540908000,115,112
1540915800,89,96
1540923000,157,168
1540930200,90,90
1540937400,104,98
1540944600,28,863
1540951800,846,17
1540959000,741,701
1540966200,386,391
1540973400,317,341
1540980600,189,194
1540987800,166,163
1540995000,130,128
1541002200,118,124
1541009400,161,156
1541016600,99,99
1541024400,114,110
1541031600,255,872
1541038800,804,196
1541046000,604,582
1541053200,446,441
1541060400,285,314
1541067600,184,180
1541074800,180,179
1541082000,141,138
1541089200,147,148
1541096400,138,141
1541103600,121,114
1541111400,135,133
1541118600,859,874
1541125800,589,635
1541133000,670,601
1541140200,436,445
1541147400,344,357
1541152800,180,194
1541160000,187,175
1541167200,147,148
1541174400,125,125
1541181600,112,104
1541188800,85,91
1541196000,67,67
1541203200,866,859
1541210400,659,671
1541217600,631,582
1541224800,581,601
1541232000,272,281
1541239200,206,198
1541246400,173,178
1541253600,147,140
1541260800,109,124
1541268000,134,131
1541275200,73,84
1541282400,109,99
1541289600,876,869
1541296800,548,603
1541304000,640,579
1541311200,511,522
1541318400,441,451
1541325600,241,222
1541332800,203,212
1541340000,131,132
1541347200,126,132
1541354400,112,104
1541361600,126,135
1541368800,43,49
1541376000,840,859
1541383200,728,665
1541390400,445,475
1541397600,445,436
1541404800,263,275
1541412000,199,205
1541419200,192,178
1541426400,196,179
1541433600,202,209
1541440800,112,118
1541448000,112,95
1541455200,55,55
1541462400,882,899
1541469600,604,608
1541476800,622,630
1541484000,416,420
1541491200,276,290
1541498400,278,287
1541505600,171,170
1541512800,149,146
1541520000,176,171
1541527200,91,89
1541534400,112,87
1541541600,68,76
1541548800,861,871
1541556000,611,582
1541563200,528,529
1541570400,448,452
1541577600,330,350
1541584800,192,192
1541592000,169,175
1541599200,143,131
1541606400,132,129
1541613600,115,109
1541620800,129,136
1541628000,70,68
1541635200,866,873
1541642400,599,610
1541649600,596,557
1541656800,405,433
1541664000,312,316
1541671200,203,189
1541678400,151,150
1541685600,143,133
1541692800,118,125
1541700000,70,71
1541707200,118,116
1541714400,76,84
1541721600,872,874
1541728800,604,635
1541736000,703,642
1541743200,464,472
1541750400,410,443
1541757600,235,229
1541764800,161,166
1541772000,177,166
1541779200,135,136
1541786400,132,131
1541794200,89,84
1541801400,79,85
1541808600,877,873
1541815800,708,743
1541823600,591,532
1541830800,437,452
1541838000,359,357
1541845200,200,210
1541852400,159,164
1541859600,146,138
1541866800,150,147
1541874000,100,93
1541881200,62,62
1541888400,74,70
1541895600,874,894
1541902800,688,690
1541910000,590,570
1541917200,543,525
1541924400,424,462
1541931600,255,254
1541938800,177,182
1541946000,153,157
1541953200,143,139
1541960400,100,111
1541967600,108,113
1541974800,95,80
1541982000,887,868
1541989200,609,655
1541996400,660,601
1542003600,493,491
1542010800,359,366
1542018000,198,202
1542025200,585,543
1542032400,48,51
1542039600,61,63
1542046800,55,64
1542054000,61,65
1542061200,52,65
1542068400,875,901
1542075600,657,639
1542082800,555,561
1542090000,409,411
1542097200,298,311
1542104400,175,177
1542111600,196,198
1542118800,167,154
1542126000,108,111
1542133200,115,104
1542140400,83,82
1542147600,114,118
1542154800,828,886
1542162000,708,680
1542169200,549,511
1542176400,518,518
1542183600,340,350
1542190800,204,206
1542198000,211,218
1542205200,150,149
1542212400,163,163
1542219600,115,122
1542226800,104,106
1542234000,83,81
1542241800,868,869
1542249000,806,765
1542256200,639,668
1542263400,241,257
1542270600,166,174
1542277800,154,151
1542285000,165,173
1542292200,252,250
1542299400,433,380
1542306600,60,57
1542313800,58,58
1542321000,72,72
1542328200,869,909
1542335400,748,703
1542342600,495,511
1542349800,439,440
1542357000,224,229
1542364200,212,229
1542371400,173,186
1542378600,151,155
1542385800,119,130
1542393000,125,123
1542400200,89,78
1542407400,86,80
1542414600,866,865
1542421800,674,677
1542429000,639,596
1542436200,567,581
1542443400,383,383
1542450600,253,263
1542457800,205,209
1542465000,152,155
1542472200,142,142
1542479400,92,101
1542486600,74,78
1542493800,92,90
1542501000,864,866
1542508200,640,628
1542515400,501,487
1542522600,529,530
1542529800,266,273
1542537000,228,234
